userId,storyId,score,time,mode
136757483,fr-soiree-pour-celibataires-2,11,2020-01-07 17:05:39,
136757483,fr-soiree-pour-celibataires-3,7,2020-01-07 17:09:57,
136757483,fr-cambriolage,10,2020-01-08 17:37:01,
136757483,fr-l-etranger,13,2020-01-08 17:41:22,
136757483,fr-atlantide-1,10,2020-01-12 13:00:09,
136757483,fr-atlantide-2,9,2020-01-12 13:09:48,
136757483,fr-atlantide-3,5,2020-01-12 18:54:23,
136757483,fr-allons-a-la-plage,7,2020-01-12 18:56:23,
136757483,fr-une-conversation-interessante,7,2020-01-12 19:04:36,
136757483,fr-trois-mois,7,2020-01-12 19:06:16,
136757483,fr-un-rendez-vous,7,2020-01-12 20:17:49,
136757483,fr-une-chose,7,2020-01-12 20:19:24,
136757483,fr-bonjour,7,2020-01-12 23:04:20,
136757483,fr-surprise,6,2020-01-13 06:35:39,
136757483,fr-admirateur-secret-1,12,2020-01-13 16:42:45,
136757483,fr-admirateur-secret-2,7,2020-01-14 06:28:53,
136757483,fr-cambriolage,10,2020-01-14 06:40:52,
136757483,fr-le-saut-en-parachute-1,7,2020-01-14 17:39:49,
136757483,fr-le-saut-en-parachute-2,10,2020-01-14 17:43:09,
136757483,fr-admirateur-secret-1,11,2020-01-15 06:34:58,
136757483,fr-admirateur-secret-2,9,2020-01-15 06:40:05,
136757483,fr-l-agresseur,11,2020-01-15 17:13:53,
136757483,fr-soiree-pour-celibataires-1,11,2020-01-16 06:28:49,
136757483,fr-soiree-pour-celibataires-2,11,2020-01-16 06:33:47,
136757483,fr-soiree-pour-celibataires-3,7,2020-01-16 06:41:33,
136757483,fr-au-musee,7,2020-01-16 17:31:38,
136757483,fr-l-amour-est-dans-l-air,7,2020-01-17 17:07:23,
136757483,fr-l-agresseur,12,2020-01-19 12:20:13,
136757483,fr-que-se-passe-t-il,6,2020-01-19 12:24:58,
136757483,fr-colis-a-livrer-1,11,2020-01-19 19:19:42,
136757483,fr-colis-a-livrer-2,8,2020-01-19 19:22:33,
136757483,fr-j-ai-besoin-d-argent,7,2020-01-19 19:35:24,
136757483,fr-la-premiere-mission-1,8,2020-01-20 06:25:00,
136757483,fr-la-premiere-mission-2,10,2020-01-20 06:29:53,
136757483,fr-un-serpent,8,2020-01-20 06:32:30,
136757483,fr-les-joies-du-camping,7,2020-01-20 06:34:53,
136757483,fr-en-cachette-1,13,2020-01-20 21:29:02,
136757483,fr-en-cachette-2,10,2020-01-20 21:51:11,
136757483,fr-que-se-passe-t-il,8,2020-01-21 06:31:13,
136757483,fr-admirateur-secret-1,10,2020-01-21 06:34:59,
136757483,fr-admirateur-secret-2,9,2020-01-21 06:39:28,
136757483,fr-marionnettes-des-maries,10,2020-01-21 06:43:36,
136757483,fr-bonjour,7,2020-01-21 06:47:57,
136757483,fr-la-lune-de-miel,7,2020-01-21 17:25:06,
136757483,fr-dans-le-magasin-de-vetements,7,2020-01-21 17:27:00,
136757483,fr-c-est-qui,7,2020-01-21 17:28:21,
136757483,fr-le-cours-de-danse,7,2020-01-21 17:30:03,
136757483,fr-je-peux-vous-aider,7,2020-01-21 17:31:56,
136757483,fr-soiree-pour-celibataires-1,12,2020-01-22 06:36:46,
136757483,fr-soiree-pour-celibataires-2,11,2020-01-22 06:42:17,
136757483,fr-soiree-pour-celibataires-3,8,2020-01-22 06:45:03,
136757483,fr-bonjour,7,2020-01-22 06:46:39,
136757483,fr-reunion-d-anciens-eleves,12,2020-01-24 06:29:56,
136757483,fr-enfermee-dans-les-toilettes,10,2020-01-24 06:33:15,
136757483,fr-controle-routier-1,8,2020-01-24 06:36:05,
136757483,fr-controle-routier-2,6,2020-01-24 06:39:07,
136757483,fr-retourne-toi,8,2020-01-24 06:44:49,
136757483,fr-bonjour,6,2020-01-26 08:13:23,
136757483,fr-trois-souhaits,11,2020-01-26 10:58:22,
136757483,fr-le-traitre-1,11,2020-01-26 11:04:34,
136757483,fr-le-traitre-2,10,2020-01-26 11:09:35,
136757483,fr-que-se-passe-t-il,7,2020-01-26 22:19:28,
136757483,fr-un-rendez-vous,7,2020-01-26 22:21:24,
136757483,fr-une-chose,7,2020-01-26 22:23:34,
136757483,fr-surprise,6,2020-01-26 22:25:15,
136757483,fr-samedi-soir,7,2020-01-26 22:26:57,
136757483,fr-l-examen,7,2020-01-26 22:54:33,
136757483,fr-bonjour,7,2020-01-26 23:35:17,
136757483,fr-decisions,10,2020-01-27 06:38:28,
136757483,fr-pain-au-chocolat-du-matin,10,2020-01-27 06:42:40,
136757483,fr-barbe-noire,11,2020-01-27 14:35:57,
136757483,fr-l-etranger,15,2020-01-27 14:40:59,
136757483,fr-aide-gerald,11,2020-01-27 14:47:09,
136757483,fr-apres-la-fermeture-1,8,2020-01-27 14:53:33,
136757483,fr-apres-la-fermeture-2,8,2020-01-27 14:55:46,
136757483,fr-le-nouveau-centre-commercial,7,2020-01-28 06:34:10,
136757483,fr-bon-anniversaire,7,2020-01-28 06:36:42,
136757483,fr-le-touriste,7,2020-01-28 06:39:19,
136757483,fr-un-tres-mauvais-film,6,2020-01-28 06:42:02,
136757483,fr-le-pain-de-sucre,13,2020-01-28 20:05:15,
136757483,fr-admirateur-secret-1,12,2020-01-29 06:26:50,
136757483,fr-admirateur-secret-2,8,2020-01-29 06:31:15,
136757483,fr-haut-les-mains,6,2020-01-29 06:37:16,
136757483,fr-garde-d-oiseau-a-domicile,7,2020-01-29 06:45:36,
136757483,fr-l-agresseur,11,2020-01-30 06:44:11,
136757483,fr-le-pain-de-sucre,13,2020-01-31 06:45:48,
136757483,fr-le-pain-de-sucre,13,2020-02-02 22:44:41,
136757483,fr-admirateur-secret-1,12,2020-02-03 06:32:06,
136757483,fr-admirateur-secret-2,8,2020-02-03 06:35:52,
136757483,fr-le-pain-de-sucre,13,2020-02-03 06:40:25,
136757483,fr-soiree-pour-celibataires-1,12,2020-02-03 19:13:20,
136757483,fr-soiree-pour-celibataires-2,11,2020-02-03 19:18:24,
136757483,fr-soiree-pour-celibataires-3,8,2020-02-03 19:21:31,
136757483,fr-colis-a-livrer-1,10,2020-02-03 19:30:01,
136757483,fr-trois-souhaits,11,2020-02-04 06:44:18,
136757483,fr-l-agresseur,11,2020-02-05 05:34:15,
136757483,fr-colis-a-livrer-2,7,2020-02-05 05:49:06,
136757483,fr-je-peux-vous-aider,7,2020-02-05 05:51:02,
136757483,fr-la-visite-a-rome,6,2020-02-07 18:28:57,
136757483,fr-les-vacances-parfaites,7,2020-02-07 18:30:39,
136757483,fr-je-suis-prete,7,2020-02-07 18:32:29,
136757483,fr-un-dessin-dans-le-parc,7,2020-02-07 18:34:35,
136757483,fr-un-travail-important,7,2020-02-07 18:37:32,
136757483,fr-le-nouvel-endroit,7,2020-02-07 18:39:37,
136757483,fr-le-grand-match,7,2020-02-07 18:41:34,
136757483,fr-c-est-trop-dangereux,7,2020-02-07 18:43:14,
136757483,fr-dernier-arret,7,2020-02-07 18:45:44,
136757483,fr-surprise,7,2020-02-08 17:06:21,
136757483,fr-bonjour,7,2020-02-09 19:53:12,
136757483,fr-marionnettes-des-maries,11,2020-02-10 06:39:55,
136757483,fr-l-etranger,14,2020-02-10 06:44:29,
136757483,fr-le-pain-de-sucre,13,2020-02-11 06:37:32,
136757483,fr-enfermee-dans-les-toilettes,10,2020-02-11 06:41:31,
136757483,fr-une-chose,7,2020-02-11 06:43:14,
136757483,fr-au-musee,7,2020-02-11 06:44:47,
136757483,fr-la-lune-de-miel,7,2020-02-11 06:46:38,
136757483,fr-que-se-passe-t-il,8,2020-02-12 06:25:33,
136757483,fr-decisions,10,2020-02-12 06:29:02,
136757483,fr-cambriolage,11,2020-02-12 06:33:48,
136757483,fr-la-lettre-oubliee,8,2020-02-12 06:36:43,
136757483,fr-l-agresseur,11,2020-02-13 06:34:47,
136757483,fr-bonjour,7,2020-02-14 05:54:01,
136757483,fr-un-rendez-vous,7,2020-02-14 05:56:30,
136757483,fr-l-agresseur,12,2020-02-15 15:43:36,
136757483,fr-samedi-soir,7,2020-02-15 15:46:09,
136757483,fr-retourne-toi,8,2020-02-15 18:10:04,
136757483,fr-au-vide-grenier,7,2020-02-15 18:13:42,
136757483,fr-haut-les-mains,7,2020-02-15 18:16:17,
136757483,fr-admirateur-secret-1,12,2020-02-16 15:40:15,
136757483,fr-admirateur-secret-2,9,2020-02-16 15:46:09,
136757483,fr-surprise,7,2020-02-16 20:21:40,
136757483,fr-l-immeuble,7,2020-02-16 21:26:42,
136757483,fr-une-lettre-a-mathilde-2,7,2020-02-16 21:29:22,
136757483,fr-bonjour,7,2020-02-16 21:40:02,
136757483,fr-un-rendez-vous,7,2020-02-16 21:42:45,
136757483,fr-l-examen,7,2020-02-16 21:44:34,
136757483,fr-dans-le-magasin-de-vetements,7,2020-02-16 21:46:30,
136757483,fr-au-musee,7,2020-02-17 06:12:07,
136757483,fr-j-entends-un-bruit,6,2020-02-17 06:15:07,
136757483,fr-nouveau-professeur,6,2020-02-17 06:18:43,
136757483,fr-bonjour,7,2020-02-17 21:51:55,
136757483,fr-reunion-d-anciens-eleves,13,2020-02-18 21:49:59,
136757483,fr-l-agresseur,12,2020-02-19 20:18:26,
136757483,fr-le-plus-grand-des-tresors,9,2020-02-19 20:24:17,
136757483,fr-l-examen,7,2020-02-19 21:26:47,
136757483,fr-bonjour,6,2020-02-21 06:27:48,
136757483,fr-un-rendez-vous,6,2020-02-21 06:29:38,
136757483,fr-garde-d-oiseau-a-domicile,6,2020-02-21 06:32:24,
136757483,fr-trois-souhaits,11,2020-02-22 17:04:33,
136757483,fr-une-chose,7,2020-02-23 20:02:37,
136757483,fr-la-lune-de-miel,7,2020-02-23 20:06:05,
136757483,fr-dans-le-magasin-de-vetements,7,2020-02-23 20:10:56,
136757483,fr-le-cours-de-danse,7,2020-02-23 20:26:16,
136757483,fr-la-visite-a-rome,6,2020-02-23 20:28:22,
136757483,fr-le-touriste,7,2020-02-23 20:32:11,
136757483,fr-un-travail-important,7,2020-02-23 20:35:09,
136757483,fr-c-est-mon-ex,7,2020-02-23 20:37:39,
136757483,fr-de-retour,7,2020-02-23 20:40:11,
136757483,fr-le-pain-de-sucre,12,2020-02-23 20:46:13,
136757483,fr-surprise,7,2020-02-23 22:08:28,
136757483,fr-admirateur-secret-1,12,2020-02-24 17:35:10,
136757483,fr-admirateur-secret-2,8,2020-02-24 17:38:31,
136757483,fr-bonjour,7,2020-02-24 17:58:24,
136757483,fr-j-ai-besoin-d-argent,7,2020-02-24 18:00:04,
136757483,fr-fifi-a-besoin-d-une-chambre,7,2020-02-24 18:48:27,
136757483,fr-un-serpent,7,2020-02-24 18:52:54,
136757483,fr-controle-routier-1,8,2020-02-24 18:58:29,
136757483,fr-controle-routier-2,6,2020-02-24 19:05:57,
136757483,fr-il-est-trois-heures-du-matin,8,2020-02-24 19:09:35,
136757483,fr-il-faut-qu-on-parle,7,2020-02-24 19:12:12,
136757483,fr-garde-d-oiseau-a-domicile,7,2020-02-24 19:41:48,
136757483,fr-suis-les-fleches,9,2020-02-25 19:16:49,
136757483,fr-rendez-vous-mystere,6,2020-02-25 19:20:09,
136757483,fr-on-se-connait,8,2020-02-25 19:23:46,
136757483,fr-on-joue-au-basket,6,2020-02-25 19:28:14,
136757483,fr-l-agresseur,12,2020-02-26 19:22:23,
136757483,fr-pain-au-chocolat-du-matin,11,2020-02-26 19:26:17,
136757483,fr-l-amour-est-dans-l-air,5,2020-02-26 19:29:32,
136757483,fr-soiree-pour-celibataires-1,11,2020-02-27 20:34:27,
136757483,fr-soiree-pour-celibataires-2,11,2020-02-28 06:26:52,
136757483,fr-soiree-pour-celibataires-3,6,2020-02-28 06:30:39,
136757483,fr-un-rendez-vous,7,2020-02-29 22:27:28,
136757483,fr-samedi-soir,7,2020-02-29 22:28:58,
136757483,fr-c-est-qui,7,2020-02-29 22:30:23,
136757483,fr-la-grande-evasion-1,8,2020-03-01 17:01:57,
136757483,fr-la-grande-evasion-2,8,2020-03-01 17:11:28,
136757483,fr-le-pain-de-sucre,13,2020-03-01 19:51:38,
136757483,fr-la-premiere-mission-1,8,2020-03-02 19:24:30,
136757483,fr-la-premiere-mission-2,11,2020-03-02 20:04:10,
136757483,fr-une-chose,7,2020-03-02 22:08:47,
136757483,fr-trois-souhaits,11,2020-03-03 06:17:21,
136757483,fr-aide-gerald,10,2020-03-03 06:20:55,
136757483,fr-haut-les-mains,7,2020-03-03 18:00:41,
136757483,fr-le-nouveau-centre-commercial,6,2020-03-04 06:15:32,
136757483,fr-les-vacances-parfaites,6,2020-03-04 06:17:05,
136757483,fr-allons-a-la-plage,7,2020-03-04 06:20:00,
136757483,fr-trois-mois,7,2020-03-04 06:22:13,
136757483,fr-le-grand-match,7,2020-03-04 06:24:03,
136757483,fr-la-chanson,7,2020-03-04 06:26:14,
136757483,fr-pizza-gratuite,6,2020-03-04 06:28:44,
136757483,fr-le-pain-de-sucre,13,2020-03-04 22:47:06,
136757483,fr-que-se-passe-t-il,7,2020-03-05 06:25:41,
136757483,fr-decisions,11,2020-03-05 06:29:01,
136757483,fr-retourne-toi,8,2020-03-05 06:31:38,
136757483,fr-le-duc-de-bastille,13,2020-03-06 22:20:48,
136757483,fr-un-rendez-vous,7,2020-03-07 09:47:44,
136757483,fr-une-chose,7,2020-03-07 09:49:40,
136757483,fr-bonjour,7,2020-03-07 21:17:58,
136757483,fr-l-immeuble,7,2020-03-09 06:27:56,
136757483,fr-l-agresseur,12,2020-03-09 20:56:06,
136757483,fr-dans-le-magasin-de-vetements,6,2020-03-10 19:18:26,
136757483,fr-je-peux-vous-aider,7,2020-03-10 19:20:07,
136757483,fr-la-visite-a-rome,7,2020-03-10 19:22:23,
136757483,fr-le-touriste,7,2020-03-10 19:25:59,
136757483,fr-une-conversation-interessante,7,2020-03-10 19:28:20,
136757483,fr-un-travail-important,7,2020-03-10 19:31:45,
136757483,fr-un-dessin-dans-le-parc,7,2020-03-10 19:38:26,
136757483,fr-barbe-noire,12,2020-03-11 19:11:58,
136757483,fr-l-agresseur,12,2020-03-12 14:10:23,
136757483,fr-l-etranger,14,2020-03-13 22:22:50,
136757483,fr-un-serpent,8,2020-03-15 12:03:16,
136757483,fr-apres-la-fermeture-1,8,2020-03-15 12:06:31,
136757483,fr-apres-la-fermeture-2,7,2020-03-15 12:09:34,
136757483,fr-un-tres-mauvais-film,6,2020-03-15 12:11:38,
136757483,fr-le-musee-d-art,7,2020-03-15 12:14:13,
136757483,fr-garde-d-oiseau-a-domicile,7,2020-03-15 22:14:46,
136757483,fr-le-pain-de-sucre,12,2020-03-15 23:51:50,
136757483,fr-nouveau-professeur,7,2020-03-15 23:53:56,
136757483,fr-admirateur-secret-1,12,2020-03-17 22:18:11,
136757483,fr-admirateur-secret-2,9,2020-03-17 22:21:06,
136757483,fr-chambre-a-louer,7,2020-03-17 22:24:06,
136757483,fr-garde-d-oiseau-a-domicile,7,2020-03-18 20:53:37,
136757483,fr-suis-les-fleches,8,2020-03-18 20:56:37,
136757483,fr-trois-souhaits,11,2020-03-18 22:17:03,
136757483,fr-l-agresseur,12,2020-03-19 20:26:21,
136757483,fr-en-cachette-1,13,2020-03-19 20:30:25,
136757483,fr-le-duc-de-bastille,12,2020-03-20 19:31:43,
136757483,fr-soiree-pour-celibataires-1,12,2020-03-20 19:40:55,
136757483,fr-soiree-pour-celibataires-2,11,2020-03-21 13:47:40,
136757483,fr-soiree-pour-celibataires-3,7,2020-03-21 13:52:01,
136757483,fr-soiree-pour-celibataires-3,8,2020-03-22 18:14:43,
136757483,fr-l-enveloppe-1,9,2020-03-22 19:38:01,
136757483,fr-l-enveloppe-2,11,2020-03-22 19:42:21,
136757483,fr-surprise,7,2020-03-23 06:06:19,
136757483,fr-au-musee,7,2020-03-23 08:48:13,
136757483,fr-la-lune-de-miel,7,2020-03-23 08:49:52,
136757483,fr-samedi-soir,7,2020-03-23 08:53:09,
136757483,fr-c-est-qui,7,2020-03-23 08:54:40,
136757483,fr-l-etranger,15,2020-03-24 21:47:54,
136757483,fr-reunion-d-anciens-eleves,12,2020-03-24 21:52:23,
136757483,fr-pain-au-chocolat-du-matin,12,2020-03-25 20:21:56,
136757483,fr-samedi-soir,7,2020-03-25 20:33:46,
136757483,fr-une-chose,7,2020-03-25 20:35:12,
136757483,fr-que-se-passe-t-il,8,2020-03-26 20:17:19,
136757483,fr-aide-gerald,10,2020-03-26 20:20:24,
136757483,fr-colis-a-livrer-1,11,2020-03-27 22:09:04,
136757483,fr-colis-a-livrer-2,7,2020-03-27 22:13:33,
136757483,fr-une-chose,6,2020-03-27 22:16:45,
136757483,fr-jasmir-1,7,2020-03-28 12:17:33,
136757483,fr-jasmir-2,7,2020-03-28 12:21:10,
136757483,fr-jasmir-3,7,2020-03-28 12:26:47,
136757483,fr-bonjour,7,2020-03-31 20:19:26,
136757483,fr-l-agresseur,12,2020-04-01 21:47:51,
136757483,fr-on-se-connait,7,2020-04-01 21:50:48,
136757483,fr-chambre-a-louer,8,2020-04-01 21:55:24,
136757483,fr-plans-d-architecte-1,13,2020-04-02 20:08:10,
136757483,fr-bonjour,7,2020-04-03 20:50:09,
136757483,fr-au-musee,7,2020-04-03 20:51:56,
136757483,fr-une-chose,6,2020-04-03 20:57:02,
136757483,fr-le-cours-de-danse,6,2020-04-04 23:33:41,
136757483,fr-la-visite-a-rome,7,2020-04-04 23:35:15,
136757483,fr-les-vacances-parfaites,7,2020-04-04 23:38:51,
136757483,fr-le-touriste,7,2020-04-05 11:01:09,
136757483,fr-l-examen,7,2020-04-05 22:05:16,
136757483,fr-je-peux-vous-aider,7,2020-04-05 22:10:08,
136757483,fr-j-entends-un-bruit,6,2020-04-05 22:11:41,
136757483,fr-je-suis-prete,7,2020-04-05 22:14:28,
136757483,fr-allons-a-la-plage,7,2020-04-05 22:16:01,
136757483,fr-rendez-vous-mystere,7,2020-04-05 22:18:57,
136757483,fr-le-pire-des-rendez-vous,9,2020-04-05 22:21:27,
136757483,fr-enfermee-dans-les-toilettes,10,2020-04-05 22:24:38,
136757483,fr-soiree-pour-celibataires-1,12,2020-04-05 22:28:49,
136757483,fr-soiree-pour-celibataires-2,11,2020-04-07 19:31:37,
136757483,fr-le-grand-match,7,2020-04-08 20:26:12,
136757483,fr-la-chanson,7,2020-04-09 21:03:18,
136757483,fr-nouveau-professeur,6,2020-04-09 21:06:07,
136757483,fr-pizza-gratuite,7,2020-04-09 21:08:07,
136757483,fr-le-musee-d-art,7,2020-04-09 21:10:30,
136757483,fr-une-conversation-interessante,7,2020-04-10 20:12:36,
136757483,fr-trois-mois,7,2020-04-10 20:15:32,
136757483,fr-un-dessin-dans-le-parc,7,2020-04-12 20:06:13,
136757483,fr-le-cadeau-d-anniversaire,7,2020-04-12 20:08:46,
136757483,fr-chambre-a-louer,7,2020-04-12 20:11:14,
136757483,fr-c-est-trop-dangereux,7,2020-04-12 22:19:12,
136757483,fr-allons-a-la-plage,5,2020-04-13 15:29:33,
136757483,fr-dernier-arret,7,2020-04-13 15:31:45,
136757483,fr-c-est-mon-ex,7,2020-04-13 15:34:23,
136757483,fr-l-immeuble,7,2020-04-13 15:36:51,
136757483,fr-un-travail-important,7,2020-04-15 18:31:00,
136757483,fr-le-nouvel-endroit,7,2020-04-15 18:33:19,
136757483,fr-c-est-qui,7,2020-04-16 21:47:25,
136757483,fr-je-suis-prete,7,2020-04-16 21:49:10,
136757483,fr-garde-d-oiseau-a-domicile,7,2020-04-16 21:51:16,
136757483,fr-le-pire-des-rendez-vous,9,2020-04-16 21:53:41,
136757483,fr-c-est-lui,6,2020-04-16 21:58:06,
136757483,fr-que-se-passe-t-il,7,2020-04-17 11:15:14,
136757483,fr-le-duc-de-bastille,14,2020-04-17 11:20:32,
136757483,fr-un-tres-mauvais-film,7,2020-04-18 17:49:25,
136757483,fr-les-joies-du-camping,7,2020-04-18 17:51:50,
136757483,fr-retourne-toi,8,2020-04-19 11:37:21,
136757483,fr-l-amour-est-dans-l-air,6,2020-04-19 11:42:01,
136757483,fr-on-joue-au-basket,7,2020-04-19 21:04:12,
136757483,fr-il-faut-qu-on-parle,8,2020-04-19 21:07:35,
136757483,fr-pret-pour-le-decollage,7,2020-04-19 21:10:53,
136757483,fr-rendez-vous-mystere,7,2020-04-20 22:12:28,
136757483,fr-haut-les-mains,6,2020-04-20 22:30:09,
136757483,fr-apres-la-fermeture-1,8,2020-04-20 22:33:05,
136757483,fr-un-nouveau-travail,7,2020-04-22 05:20:47,
136757483,fr-il-est-trois-heures-du-matin,8,2020-04-22 05:23:10,
136757483,fr-un-mariage-de-plus,8,2020-04-22 05:25:24,
136757483,fr-apres-la-fermeture-2,7,2020-04-22 05:28:18,
136757483,fr-plans-d-architecte-2,10,2020-04-22 06:32:13,
136757483,fr-plans-d-architecte-3,9,2020-04-23 21:28:43,
136757483,fr-le-sac-en-papier,8,2020-04-23 21:49:20,
136757483,fr-la-lettre-oubliee,8,2020-04-23 21:51:18,
136757483,fr-fifi-a-besoin-d-une-chambre,7,2020-04-23 21:53:25,
136757483,fr-a-la-television,6,2020-04-24 21:37:48,
136757483,fr-la-boite-secrete,8,2020-04-24 21:40:08,
136757483,fr-reunion-d-anciens-eleves,12,2020-04-24 21:44:58,
136757483,fr-l-artiste-1,7,2020-04-26 11:39:07,
136757483,fr-l-artiste-2,8,2020-04-26 20:02:25,
136757483,fr-l-artiste-3,5,2020-04-27 17:32:20,
136757483,fr-soiree-pour-celibataires-1,12,2020-04-27 17:46:01,
136757483,fr-soiree-pour-celibataires-2,11,2020-04-27 17:49:19,
136757483,fr-soiree-pour-celibataires-3,8,2020-04-28 18:37:55,
136757483,fr-l-artiste-4,7,2020-04-28 18:43:22,
136757483,fr-l-artiste-5,7,2020-04-29 13:41:16,
136757483,fr-pret-pour-le-decollage,7,2020-04-30 15:15:21,
136757483,fr-les-cristaux-1,8,2020-04-30 15:19:48,
136757483,fr-nouveau-professeur,7,2020-05-01 17:44:41,
136757483,fr-le-musee-d-art,7,2020-05-01 17:57:29,
136757483,fr-une-journee-a-la-peche,7,2020-05-02 10:41:59,
136757483,fr-marionnettes-des-maries,11,2020-05-02 10:46:02,
136757483,fr-controle-routier-1,8,2020-05-03 12:30:28,
136757483,fr-controle-routier-2,6,2020-05-03 12:32:34,
136757483,fr-nouveau-projet-de-vie-1,6,2020-05-03 12:36:40,
136757483,fr-nouveau-projet-de-vie-2,9,2020-05-03 12:41:19,
136757483,fr-la-premiere-mission-1,8,2020-05-03 22:09:20,
136757483,fr-la-premiere-mission-2,11,2020-05-03 22:13:29,
136757483,fr-au-vide-grenier,8,2020-05-04 10:43:38,
136757483,fr-le-sac-en-papier,8,2020-05-04 10:45:37,
136757483,fr-pain-au-chocolat-du-matin,12,2020-05-04 10:48:46,
136757483,fr-enfermee-dans-les-toilettes,10,2020-05-05 18:28:00,
136757483,fr-le-traitre-1,11,2020-05-06 07:22:52,
136757483,fr-controle-routier-2,6,2020-05-06 20:15:49,
136757483,fr-le-traitre-2,11,2020-05-06 20:23:08,
136757483,fr-les-cristaux-2,12,2020-05-06 20:29:08,
136757483,fr-decisions,11,2020-05-06 20:51:55,
136757483,fr-en-cachette-1,13,2020-05-06 20:55:55,
136757483,fr-en-cachette-2,9,2020-05-06 21:10:56,
136757483,fr-l-agresseur,11,2020-05-06 21:21:43,
136757483,fr-soiree-pour-celibataires-1,11,2020-05-06 21:27:36,
136757483,fr-soiree-pour-celibataires-3,7,2020-05-08 10:35:24,
136757483,fr-barbe-noire,12,2020-05-09 17:33:18,
136757483,fr-le-nouveau-centre-commercial,7,2020-05-10 13:19:05,
136757483,fr-le-grand-match,6,2020-05-10 13:21:26,
136757483,fr-un-nouveau-travail,7,2020-05-10 13:36:05,
136757483,fr-admirateur-secret-1,11,2020-05-10 13:42:22,
136757483,fr-bonjour,7,2020-05-10 20:53:22,
136757483,fr-admirateur-secret-2,9,2020-05-10 20:57:10,
136757483,fr-colis-a-livrer-1,11,2020-05-10 21:01:37,
136757483,fr-colis-a-livrer-2,8,2020-05-10 21:04:25,
136757483,fr-le-saut-en-parachute-1,7,2020-05-10 21:08:16,
136757483,fr-le-saut-en-parachute-2,10,2020-05-10 21:11:46,
136757483,fr-une-journee-a-la-peche,7,2020-05-11 21:07:13,
136757483,fr-rendez-vous-mystere,8,2020-05-11 21:12:43,
136757483,fr-le-pain-de-sucre,13,2020-05-11 22:09:36,
136757483,fr-l-etranger,15,2020-05-11 22:13:53,
136757483,fr-garde-d-oiseau-a-domicile,8,2020-05-12 21:49:51,
136757483,fr-deuxieme-chapitre-1,8,2020-05-14 19:33:58,
136757483,fr-deuxieme-chapitre-2,7,2020-05-14 19:37:50,
136757483,fr-l-immeuble,6,2020-05-16 19:05:23,
136757483,fr-l-enveloppe-1,9,2020-05-16 19:09:08,
136757483,fr-l-enveloppe-2,11,2020-05-17 22:03:16,
136757483,fr-l-enveloppe-3,8,2020-05-19 08:05:16,
136757483,fr-en-je-ne-peux-pas-dormir,7,2020-05-19 08:07:04,
136757483,fr-en-le-restaurant,7,2020-05-19 11:50:57,
136757483,fr-une-conversation-interessante,7,2020-05-19 11:52:51,
136757483,fr-c-est-trop-dangereux,7,2020-05-19 11:54:37,
136757483,fr-dernier-arret,7,2020-05-19 11:56:41,
136757483,fr-il-faut-qu-on-parle,9,2020-05-19 11:59:15,
136757483,fr-le-pire-des-rendez-vous,8,2020-05-19 12:01:33,
136757483,fr-course-poursuite-1,8,2020-05-19 12:04:39,
136757483,fr-course-poursuite-2,9,2020-05-19 12:10:01,
136757483,fr-marionnettes-des-maries,10,2020-05-19 12:13:40,
136757483,fr-decisions,11,2020-05-19 12:16:33,
136757483,fr-trois-souhaits,10,2020-05-19 12:20:32,
136757483,fr-barbe-noire,12,2020-05-19 17:55:59,
136757483,fr-admirateur-secret-1,12,2020-05-19 18:00:10,
136757483,fr-en-je-veux-un-chien,6,2020-05-20 15:29:11,
136757483,fr-en-le-probleme,7,2020-05-20 15:31:10,
136757483,fr-le-sac-en-papier,8,2020-05-20 15:40:28,
136757483,fr-le-pain-de-sucre,13,2020-05-20 15:48:12,
136757483,fr-enfermee-dans-les-toilettes,9,2020-05-20 15:54:09,
136757483,fr-reunion-d-anciens-eleves,13,2020-05-20 16:07:26,
136757483,fr-cambriolage,11,2020-05-20 16:27:15,
136757483,fr-en-la-robe-verte,7,2020-05-20 17:44:58,
136757483,fr-en-mon-stylo-prefere,7,2020-05-20 17:46:31,
136757483,fr-en-une-grande-famille,7,2020-05-20 17:55:01,
136757483,fr-en-l-entretien,7,2020-05-20 18:00:08,
136757483,fr-en-le-sac,6,2020-05-20 18:09:06,
136757483,fr-en-la-reservation,6,2020-05-20 19:59:26,
136757483,fr-en-le-passeport,7,2020-05-20 20:23:17,
136757483,fr-en-une-question,7,2020-05-20 20:25:53,
136757483,fr-pizza-gratuite,6,2020-05-20 20:32:04,
136757483,fr-le-cadeau-d-anniversaire,7,2020-05-20 20:34:57,
136757483,fr-on-se-connait,7,2020-05-20 20:44:13,
136757483,fr-le-chasseur-1,9,2020-05-21 16:25:41,
136757483,fr-le-chasseur-2,9,2020-05-21 16:30:50,
136757483,fr-le-chasseur-3,14,2020-05-21 16:37:16,
136757483,fr-soiree-pour-celibataires-1,12,2020-05-21 17:34:28,
136757483,fr-soiree-pour-celibataires-2,11,2020-05-21 17:37:33,
136757483,fr-soiree-pour-celibataires-3,8,2020-05-21 17:40:35,
136757483,fr-que-se-passe-t-il,8,2020-05-21 18:14:30,
136757483,fr-l-agresseur,12,2020-05-21 18:20:31,
136757483,fr-le-duc-de-bastille,13,2020-05-21 18:28:50,
136757483,fr-en-plus-de-place,7,2020-05-21 19:12:02,
136757483,fr-en-les-amies,6,2020-05-21 19:16:19,
